date,precip_cumulative,swe,tmean
22-Apr-06,33.57,32.38,31
23-Apr-06,33.57,33.58,29
24-Apr-06,33.57,34.54,35
25-Apr-06,33.57,32.14,35
26-Apr-06,33.7,31.54,39
27-Apr-06,33.84,30.94,45
28-Apr-06,33.84,30.82,44
29-Apr-06,33.84,30.46,42
30-Apr-06,33.84,29.26,42
1-May-06,33.84,28.42,42
2-May-06,33.84,27.94,40
3-May-06,33.84,27.22,37
4-May-06,33.84,26.26,36
5-May-06,33.84,25.66,37
6-May-06,33.84,25.18,38
7-May-06,33.84,24.46,41
8-May-06,33.84,23.62,40
9-May-06,33.84,22.9,41
10-May-06,33.97,21.58,44
11-May-06,33.97,20.62,42
12-May-06,33.97,19.54,44
13-May-06,33.97,18.1,45
14-May-06,33.97,16.78,47
15-May-06,33.97,15.58,48
16-May-06,34.1,14.5,49
17-May-06,34.1,13.3,45
18-May-06,34.1,11.98,46
19-May-06,34.24,10.78,42
20-May-06,34.37,9.46,41
21-May-06,35.04,8.02,37
22-May-06,35.17,7.9,33
23-May-06,35.44,7.42,38
24-May-06,35.57,6.58,41
25-May-06,35.57,5.38,43
26-May-06,35.57,3.22,37
27-May-06,35.57,1.06,26
28-May-06,35.57,0.82,30
29-May-06,35.71,0.7,36
30-May-06,35.97,0.58,42
31-May-06,35.97,0.58,46
1-Jun-06,35.97,0.46,47
2-Jun-06,35.97,0.46,47
3-Jun-06,36.11,0.34,53
4-Jun-06,36.11,0.34,48
5-Jun-06,36.11,0.34,52
6-Jun-06,36.11,0.34,53
7-Jun-06,36.11,0.34,48
8-Jun-06,36.11,0.34,47
9-Jun-06,36.11,0.22,46
10-Jun-06,36.11,0.22,47
11-Jun-06,36.25,0.22,48
12-Jun-06,36.25,0.22,45
13-Jun-06,36.25,0.22,38
14-Jun-06,36.25,0.22,40
15-Jun-06,36.25,0,46
16-Jun-06,36.39,0.1,53
17-Jun-06,36.39,0.1,53
18-Jun-06,36.39,0.1,52
19-Jun-06,36.39,0.1,50
20-Jun-06,36.39,0.1,52
21-Jun-06,36.52,0.1,56
22-Jun-06,36.52,0.1,58
23-Jun-06,36.52,0.22,60
24-Jun-06,36.52,0.22,60
25-Jun-06,36.65,0.22,61
26-Jun-06,36.65,0.22,57
27-Jun-06,36.65,0.22,55
28-Jun-06,36.78,0.34,51
29-Jun-06,36.92,0.58,52
30-Jun-06,36.92,0.46,54
1-Jul-06,36.92,0.34,56
2-Jul-06,36.92,0.34,55
3-Jul-06,36.92,0.34,54
4-Jul-06,36.92,0.46,54
5-Jul-06,36.92,0.34,53
6-Jul-06,36.92,0.34,51
7-Jul-06,36.92,0.34,55
8-Jul-06,36.92,0.34,55
9-Jul-06,37.05,0.46,54
10-Jul-06,37.05,0.1,55
11-Jul-06,37.05,0.22,54
12-Jul-06,37.05,0.22,51
13-Jul-06,37.05,0.22,55
14-Jul-06,37.18,0.22,57
15-Jul-06,37.18,0.22,58
16-Jul-06,37.18,0.22,60
17-Jul-06,37.18,0.22,58
18-Jul-06,37.18,0.34,56
19-Jul-06,37.18,0.1,59
20-Jul-06,37.45,0.1,55
21-Jul-06,37.58,0.46,57
22-Jul-06,37.71,0.46,61
23-Jul-06,37.71,0.34,58
24-Jul-06,37.85,0.46,60
25-Jul-06,37.85,0.34,61
26-Jul-06,37.85,0.46,61
27-Jul-06,37.85,0.46,60
28-Jul-06,37.85,0.34,60
29-Jul-06,37.85,0.34,58
30-Jul-06,37.85,0.34,54
31-Jul-06,37.85,0.22,49
1-Aug-06,37.85,0.22,48
2-Aug-06,37.85,0.22,52
3-Aug-06,37.85,0.22,52
4-Aug-06,38.38,0.22,49
5-Aug-06,38.38,0.7,51
6-Aug-06,38.38,0.7,52
7-Aug-06,38.38,0.46,50
8-Aug-06,38.38,0.46,49
9-Aug-06,38.38,0.1,53
10-Aug-06,38.38,0.1,52
11-Aug-06,38.38,0.1,50
12-Aug-06,38.38,0.1,51
13-Aug-06,38.52,0.22,52
14-Aug-06,38.52,0.22,51
15-Aug-06,38.52,0.34,48
16-Aug-06,38.52,0.22,48
17-Aug-06,38.52,0.1,49
18-Aug-06,38.66,0.1,52
19-Aug-06,38.66,0.1,51
20-Aug-06,38.66,0.1,53
21-Aug-06,38.66,0.1,51
22-Aug-06,38.66,0.1,53
23-Aug-06,38.8,0.22,53
24-Aug-06,38.8,0.22,50
25-Aug-06,38.8,0.1,48
26-Aug-06,38.94,0.22,52
27-Aug-06,38.94,0.22,54
28-Aug-06,38.94,0.22,53
29-Aug-06,38.94,0.1,50
30-Aug-06,38.94,0.1,49
31-Aug-06,39.08,0.22,52
1-Sep-06,39.08,0.22,53
2-Sep-06,39.08,0.22,52
3-Sep-06,39.08,0.22,51
4-Sep-06,39.08,0.22,52
5-Sep-06,39.08,0.22,53
6-Sep-06,39.08,0.22,51
7-Sep-06,39.08,0.34,51
8-Sep-06,39.08,0.22,48
9-Sep-06,39.08,0.22,45
10-Sep-06,39.08,0.22,48
11-Sep-06,39.08,0.22,49
12-Sep-06,39.08,0.22,51
13-Sep-06,39.08,0.22,51
14-Sep-06,39.08,0,44
15-Sep-06,39.08,0,35
16-Sep-06,39.08,0,37
17-Sep-06,39.21,0,44
18-Sep-06,39.34,0.1,46
19-Sep-06,39.34,0.1,42
20-Sep-06,39.34,0.1,40
21-Sep-06,39.34,0.1,43
22-Sep-06,39.34,0.1,40
23-Sep-06,39.34,0.1,40
24-Sep-06,39.47,0.1,41
25-Sep-06,39.47,0.1,43
26-Sep-06,39.47,0.1,42
27-Sep-06,39.6,0.1,45
28-Sep-06,39.6,0.1,47
29-Sep-06,39.6,0.1,47
30-Sep-06,39.6,0.1,46
1-Oct-06,0,0.1,43
2-Oct-06,0.13,0.34,41
3-Oct-06,0.13,0.34,41
4-Oct-06,0.13,0.34,41
5-Oct-06,0.13,0.22,32
6-Oct-06,0.13,0.34,32
7-Oct-06,0.13,0.22,34
8-Oct-06,0.13,0.22,38
9-Oct-06,0.13,0.34,38
10-Oct-06,0.27,0.34,32
11-Oct-06,0.4,0.58,37
12-Oct-06,0.4,0.34,41
13-Oct-06,0.4,0.34,41
14-Oct-06,0.4,0.34,40
15-Oct-06,0.4,0.22,40
16-Oct-06,0.4,0.22,35
17-Oct-06,0.4,0.1,28
18-Oct-06,0.4,0.1,33
19-Oct-06,0.4,0.1,40
20-Oct-06,0.4,0.1,41
21-Oct-06,0.4,0.1,40
22-Oct-06,0.4,0.1,39
23-Oct-06,0.4,0.1,39
24-Oct-06,0.4,0.1,36
25-Oct-06,0.4,0.1,36
26-Oct-06,0.4,0.1,39
27-Oct-06,0.4,0.1,37
28-Oct-06,0.4,0.1,37
29-Oct-06,0.4,0.1,30
30-Oct-06,0.4,0.1,29
31-Oct-06,0.4,0.1,29
1-Nov-06,0.4,0.1,32
2-Nov-06,0.4,0.1,38
3-Nov-06,0.4,0.1,34
4-Nov-06,0.4,0.1,32
5-Nov-06,0.4,0.1,36
6-Nov-06,0.4,0.1,43
7-Nov-06,0.4,0.1,40
8-Nov-06,0.4,0.1,32
9-Nov-06,0.4,0.22,28
10-Nov-06,0.4,0.1,29
11-Nov-06,0.53,0.1,29
12-Nov-06,0.53,0.34,29
13-Nov-06,0.93,0.34,34
14-Nov-06,1.07,0.7,34
15-Nov-06,1.07,0.58,35
16-Nov-06,1.07,0.46,34
17-Nov-06,1.07,0.46,36
18-Nov-06,1.07,0.46,35
19-Nov-06,1.07,0.46,34
20-Nov-06,1.07,0.46,34
21-Nov-06,1.07,0.46,34
22-Nov-06,1.07,0.34,29
23-Nov-06,1.07,0.34,27
24-Nov-06,1.07,0,23
25-Nov-06,1.07,0.1,24
26-Nov-06,1.2,0,21
27-Nov-06,1.2,0.46,19
28-Nov-06,1.2,0.46,9
29-Nov-06,1.2,0.22,24
30-Nov-06,1.2,0.46,28
1-Dec-06,1.2,0.34,27
2-Dec-06,1.2,0,30
3-Dec-06,1.2,0,27
4-Dec-06,1.2,0,28
5-Dec-06,1.2,0,29
6-Dec-06,1.2,0.1,30
7-Dec-06,1.2,0,30
8-Dec-06,1.2,0,29
9-Dec-06,1.47,0.46,31
10-Dec-06,1.73,0.82,18
11-Dec-06,1.73,0.94,19
12-Dec-06,2.13,1.06,27
13-Dec-06,2.27,1.3,32
14-Dec-06,2.27,1.54,27
15-Dec-06,2.27,1.54,26
16-Dec-06,2.53,1.54,20
17-Dec-06,2.53,1.66,13
18-Dec-06,2.53,1.66,13
19-Dec-06,2.53,1.54,15
20-Dec-06,2.53,1.54,20
21-Dec-06,2.93,1.54,24
22-Dec-06,3.07,2.02,18
23-Dec-06,3.07,2.14,21
24-Dec-06,3.2,2.14,25
25-Dec-06,3.2,2.14,24
26-Dec-06,3.6,2.14,31
27-Dec-06,4,2.98,19
28-Dec-06,4.13,3.22,21
29-Dec-06,4.27,3.22,26
30-Dec-06,4.27,3.22,24
31-Dec-06,4.27,3.22,21
1-Jan-07,4.27,3.22,24
2-Jan-07,4.4,3.22,34
3-Jan-07,4.4,3.34,30
4-Jan-07,4.67,3.34,24
5-Jan-07,4.67,3.82,16
6-Jan-07,4.67,3.82,24
7-Jan-07,4.67,3.94,35
8-Jan-07,4.67,3.94,29
9-Jan-07,4.67,3.94,24
10-Jan-07,4.67,3.94,22
11-Jan-07,4.67,3.94,15
12-Jan-07,4.67,3.94,-1
13-Jan-07,4.67,3.82,4
14-Jan-07,4.67,3.82,3
15-Jan-07,4.67,3.82,12
16-Jan-07,4.81,3.82,16
17-Jan-07,4.81,3.82,16
18-Jan-07,4.81,3.94,24
19-Jan-07,4.81,3.94,27
20-Jan-07,4.81,3.94,22
21-Jan-07,4.81,3.94,22
22-Jan-07,4.81,3.94,27
23-Jan-07,4.81,3.94,29
24-Jan-07,4.81,3.94,28
25-Jan-07,4.81,3.94,26
26-Jan-07,4.81,3.94,21
27-Jan-07,4.81,3.94,20
28-Jan-07,4.81,3.94,23
29-Jan-07,4.81,3.94,23
30-Jan-07,4.81,3.94,23
31-Jan-07,4.81,3.94,18
1-Feb-07,4.81,3.94,18
2-Feb-07,4.81,3.94,22
3-Feb-07,4.81,3.94,27
4-Feb-07,4.94,3.94,36
5-Feb-07,4.94,4.3,36
6-Feb-07,4.94,4.54,31
7-Feb-07,5.07,4.54,31
8-Feb-07,5.21,4.78,29
9-Feb-07,5.47,5.02,32
10-Feb-07,6.54,5.38,31
11-Feb-07,7.21,6.58,26
12-Feb-07,7.21,6.94,19
13-Feb-07,7.21,7.06,16
14-Feb-07,7.21,7.06,20
15-Feb-07,7.21,7.06,28
16-Feb-07,7.34,7.18,35
17-Feb-07,7.34,7.54,37
18-Feb-07,7.47,7.66,27
19-Feb-07,7.47,7.66,22
20-Feb-07,7.47,7.54,23
21-Feb-07,7.47,7.54,26
22-Feb-07,7.87,7.54,19
23-Feb-07,8,8.02,12
24-Feb-07,8.27,8.14,19
25-Feb-07,8.94,8.62,20
26-Feb-07,9.47,9.46,22
27-Feb-07,9.87,10.54,14
28-Feb-07,9.87,11.02,9
1-Mar-07,9.87,11.14,7
2-Mar-07,10.14,11.26,21
3-Mar-07,10.14,11.5,31
4-Mar-07,10.14,11.62,33
5-Mar-07,10.27,11.62,33
6-Mar-07,10.27,11.62,30
7-Mar-07,10.27,11.5,31
8-Mar-07,10.27,11.5,31
9-Mar-07,10.27,11.5,31
10-Mar-07,10.4,11.38,35
11-Mar-07,10.4,11.38,39
12-Mar-07,10.4,11.26,40
13-Mar-07,10.4,11.26,37
14-Mar-07,10.4,11.02,35
15-Mar-07,10.4,10.78,40
16-Mar-07,10.4,10.42,40
17-Mar-07,10.4,10.06,39
18-Mar-07,10.4,9.7,37
19-Mar-07,10.4,9.22,33
20-Mar-07,10.4,8.62,29
21-Mar-07,10.67,8.5,28
22-Mar-07,10.67,8.62,33
23-Mar-07,10.67,8.74,37
24-Mar-07,10.67,8.38,38
25-Mar-07,10.67,8.14,34
26-Mar-07,10.94,7.66,29
27-Mar-07,11.07,7.78,15
28-Mar-07,11.2,7.66,23
29-Mar-07,11.2,7.78,33
30-Mar-07,11.2,7.9,35
31-Mar-07,11.2,7.78,36
1-Apr-07,11.2,7.3,35
2-Apr-07,11.34,6.94,37
3-Apr-07,11.34,6.34,40
4-Apr-07,11.34,5.38,41
5-Apr-07,11.34,4.78,41
6-Apr-07,11.34,4.42,42
7-Apr-07,11.34,3.82,36
8-Apr-07,11.34,3.1,36
9-Apr-07,11.34,2.5,34
10-Apr-07,11.34,1.54,32
11-Apr-07,11.34,0.94,27
12-Apr-07,11.34,0.94,23
13-Apr-07,11.47,0.82,35
14-Apr-07,11.47,0.82,28
15-Apr-07,11.6,0.82,28
16-Apr-07,11.74,0.94,36
17-Apr-07,11.74,0.82,31
18-Apr-07,11.74,0.58,17
19-Apr-07,11.74,0.58,20
20-Apr-07,12.01,0.7,25
21-Apr-07,12.14,0.82,27
22-Apr-07,12.68,0.82,28
23-Apr-07,12.68,1.06,31
24-Apr-07,12.68,0.82,39
25-Apr-07,12.81,0.82,38
26-Apr-07,12.81,0.7,41
27-Apr-07,12.81,0.58,45
28-Apr-07,12.94,0.58,46
29-Apr-07,12.94,0.46,42
30-Apr-07,12.94,0.46,43
1-May-07,12.94,0.46,40
2-May-07,12.94,0.34,32
3-May-07,12.94,0.82,26
4-May-07,13.21,0.82,26
5-May-07,13.34,0.94,26
6-May-07,13.48,0.7,40
7-May-07,13.48,0.7,45
8-May-07,13.48,0.58,45
9-May-07,13.48,0.58,44
10-May-07,13.48,0.46,45
11-May-07,13.61,0.46,45
12-May-07,13.61,0.46,42
13-May-07,13.61,0.34,43
14-May-07,13.74,0.34,47
15-May-07,13.74,0.34,47
16-May-07,13.74,0.34,47
17-May-07,13.74,0.34,46
18-May-07,13.74,0.34,45
19-May-07,13.74,0.34,47
20-May-07,13.74,0.34,45
21-May-07,13.74,-9999,43
22-May-07,13.74,0.34,40
23-May-07,13.74,0.22,42
24-May-07,13.74,0.34,43
25-May-07,13.87,0.34,47
26-May-07,13.87,0.46,49
27-May-07,13.87,0.46,48
28-May-07,13.87,0.34,49
29-May-07,13.87,0.34,50
30-May-07,13.87,0.46,50
31-May-07,13.87,0.46,50
1-Jun-07,13.87,0.46,53
2-Jun-07,13.87,0.46,52
3-Jun-07,13.87,0.46,51
4-Jun-07,13.87,0.34,50
5-Jun-07,13.87,0.22,39
6-Jun-07,13.87,0.22,29
7-Jun-07,14,0.22,38
8-Jun-07,14.13,0.22,42
9-Jun-07,14.13,0.22,46
10-Jun-07,14.13,0.22,48
11-Jun-07,14.13,0.22,48
12-Jun-07,14.13,0.22,51
13-Jun-07,14.13,0.22,55
14-Jun-07,14.27,0.22,56
15-Jun-07,14.27,0.22,56
16-Jun-07,14.27,0.22,54
17-Jun-07,14.27,0.1,52
18-Jun-07,14.41,0.1,55
19-Jun-07,14.41,0.1,53
20-Jun-07,14.41,0.1,51
21-Jun-07,14.41,0.1,53
22-Jun-07,14.41,0,55
23-Jun-07,14.41,0,51
24-Jun-07,14.41,0,47
25-Jun-07,14.41,0,51
26-Jun-07,14.41,0,52
27-Jun-07,14.41,0,52
28-Jun-07,14.41,0,52
29-Jun-07,14.41,0,50
30-Jun-07,14.41,0,53
1-Jul-07,14.41,0,53
2-Jul-07,14.41,0,53
3-Jul-07,14.55,0,58
4-Jul-07,14.55,0.1,63
5-Jul-07,14.55,0.1,62
6-Jul-07,14.55,0.1,61
7-Jul-07,14.55,0.1,59
8-Jul-07,14.55,0.1,59
9-Jul-07,14.55,0,59
10-Jul-07,14.55,0,56
11-Jul-07,14.55,0,57
12-Jul-07,14.55,0,57
13-Jul-07,14.68,0,58
14-Jul-07,14.68,0.1,58
15-Jul-07,14.68,0.22,60
16-Jul-07,14.68,0.22,57
17-Jul-07,14.68,0.1,57
18-Jul-07,14.68,0,51
19-Jul-07,14.68,0,50
20-Jul-07,14.68,0,50
21-Jul-07,14.68,0.1,53
22-Jul-07,14.68,0.1,56
23-Jul-07,14.68,0.1,57
24-Jul-07,14.94,0.1,54
25-Jul-07,14.94,0.46,55
26-Jul-07,14.94,0.22,56
27-Jul-07,15.08,0.22,58
28-Jul-07,15.08,0.22,60
29-Jul-07,15.08,-9999,59
30-Jul-07,15.08,0.22,60
31-Jul-07,15.08,0.1,58
1-Aug-07,15.08,0.1,57
2-Aug-07,15.08,0.1,60
3-Aug-07,15.08,0.1,57
4-Aug-07,15.08,0.22,54
5-Aug-07,15.08,0.22,51
6-Aug-07,15.08,0.1,47
7-Aug-07,15.08,0.1,48
8-Aug-07,15.22,0.22,52
9-Aug-07,15.22,0.1,51
10-Aug-07,15.36,0.1,52
11-Aug-07,15.36,0.1,51
12-Aug-07,15.36,0.1,52
13-Aug-07,15.36,0.1,56
14-Aug-07,15.36,0.1,58
15-Aug-07,15.36,0,58
16-Aug-07,15.36,0,55
17-Aug-07,15.36,0,53
18-Aug-07,15.36,0,51
19-Aug-07,15.36,0,49
20-Aug-07,15.5,0,51
21-Aug-07,15.5,0,58
22-Aug-07,15.5,0,58
23-Aug-07,15.5,0,57
24-Aug-07,15.5,0.1,60
25-Aug-07,15.5,0.1,58
26-Aug-07,15.5,0.1,57
27-Aug-07,15.5,0.1,54
28-Aug-07,15.5,0,51
29-Aug-07,15.5,0.1,54
30-Aug-07,15.9,0.1,51
31-Aug-07,16.03,0.58,53
1-Sep-07,16.03,0.58,55
2-Sep-07,16.03,0.46,56
3-Sep-07,16.03,0.34,56
4-Sep-07,16.03,0.1,50
5-Sep-07,16.03,0,50
6-Sep-07,16.03,0.1,53
7-Sep-07,16.03,0.1,53
8-Sep-07,16.03,0,52
9-Sep-07,16.16,0.1,50
10-Sep-07,16.16,0.1,49
11-Sep-07,16.16,0.1,51
12-Sep-07,16.16,0.1,53
13-Sep-07,16.16,0.22,51
14-Sep-07,16.16,0.1,40
15-Sep-07,16.16,0.1,40
16-Sep-07,16.16,0.1,42
17-Sep-07,16.16,0,40
18-Sep-07,16.16,0,42
19-Sep-07,16.16,0,36
20-Sep-07,16.29,0,35
21-Sep-07,16.43,0.22,43
22-Sep-07,16.43,0.1,34
23-Sep-07,16.43,0.1,33
24-Sep-07,16.43,0,36
25-Sep-07,16.43,0,41
26-Sep-07,16.43,0,44
27-Sep-07,16.43,0,42
28-Sep-07,16.43,0,38
29-Sep-07,16.43,0,37
30-Sep-07,16.43,0,44
1-Oct-07,0,0,43
2-Oct-07,0,0,42
3-Oct-07,0,0,42
4-Oct-07,0,0,39
5-Oct-07,0.14,0,24
6-Oct-07,0.14,0.1,27
7-Oct-07,0.27,0.22,41
8-Oct-07,0.27,0.1,40
9-Oct-07,0.27,0.1,40
10-Oct-07,0.4,0.1,38
11-Oct-07,0.4,0,39
12-Oct-07,0.4,0,34
13-Oct-07,0.4,0,37
14-Oct-07,0.4,0,37
15-Oct-07,0.4,0,34
16-Oct-07,0.4,0,30
17-Oct-07,0.4,0,31
18-Oct-07,0.4,0,37
19-Oct-07,0.53,0,39
20-Oct-07,0.53,0,34
21-Oct-07,0.53,0,39
22-Oct-07,0.67,0,47
23-Oct-07,0.67,0,50
24-Oct-07,0.67,0,46
25-Oct-07,0.67,0,40
26-Oct-07,0.67,0,38
27-Oct-07,0.67,0,42
28-Oct-07,0.81,0,42
29-Oct-07,0.81,0,36
30-Oct-07,0.81,0,34
31-Oct-07,0.81,0,35
1-Nov-07,0.81,0,35
2-Nov-07,0.81,0,35
3-Nov-07,0.81,0,38
4-Nov-07,0.81,0,35
5-Nov-07,0.81,0,35
6-Nov-07,0.81,0,36
7-Nov-07,0.81,0,37
8-Nov-07,0.81,0,36
9-Nov-07,0.81,0,38
10-Nov-07,0.81,0,36
11-Nov-07,1.21,0.1,32
12-Nov-07,1.21,0.22,32
13-Nov-07,1.21,0.22,36
14-Nov-07,1.21,0.22,37
15-Nov-07,1.21,0.1,35
16-Nov-07,1.21,0.1,36
17-Nov-07,1.21,0.1,34
18-Nov-07,1.21,0,34
19-Nov-07,1.21,0,31
20-Nov-07,1.21,0,29
21-Nov-07,1.21,0,30
22-Nov-07,1.21,0,24
23-Nov-07,1.21,0,25
24-Nov-07,1.21,0,32
25-Nov-07,1.21,0,29
26-Nov-07,1.21,0,30
27-Nov-07,1.21,0,29
28-Nov-07,1.21,0,30
29-Nov-07,1.21,0,31
30-Nov-07,1.21,0,26
1-Dec-07,1.21,0,10
2-Dec-07,1.21,0,21
3-Dec-07,1.35,0,39
4-Dec-07,1.35,0,35
5-Dec-07,1.35,0,32
6-Dec-07,2.28,0,29
7-Dec-07,3.08,1.42,23
8-Dec-07,3.08,1.66,14
9-Dec-07,3.08,1.66,18
10-Dec-07,3.08,1.66,16
11-Dec-07,3.08,1.66,14
12-Dec-07,3.08,1.54,15
13-Dec-07,3.08,1.54,17
14-Dec-07,3.08,1.54,18
15-Dec-07,3.21,1.66,23
16-Dec-07,3.21,1.54,18
17-Dec-07,3.21,1.66,24
18-Dec-07,4.41,1.78,24
19-Dec-07,4.41,2.74,20
20-Dec-07,5.08,3.22,16
21-Dec-07,5.08,3.82,11
22-Dec-07,5.08,3.82,19
23-Dec-07,5.61,3.82,25
24-Dec-07,5.61,3.94,24
25-Dec-07,5.61,3.94,23
26-Dec-07,5.61,3.94,12
27-Dec-07,5.61,3.94,12
28-Dec-07,6.01,4.06,20
29-Dec-07,6.14,4.18,23
30-Dec-07,6.14,4.3,15
31-Dec-07,6.14,4.3,18
1-Jan-08,6.27,4.3,24
2-Jan-08,6.27,4.3,21
3-Jan-08,6.27,4.3,30
4-Jan-08,9.2,4.54,27
5-Jan-08,9.87,8.26,17
6-Jan-08,10.54,9.82,13
7-Jan-08,10.54,9.94,8
8-Jan-08,11.34,9.94,21
9-Jan-08,11.34,10.78,17
10-Jan-08,11.74,11.02,27
11-Jan-08,11.74,11.26,18
12-Jan-08,11.74,11.26,23
13-Jan-08,11.74,11.26,19
14-Jan-08,11.74,11.26,22
15-Jan-08,11.74,11.26,21
16-Jan-08,11.74,11.26,17
17-Jan-08,11.88,11.26,26
18-Jan-08,11.88,11.26,27
19-Jan-08,11.88,11.26,19
20-Jan-08,11.88,11.14,12
21-Jan-08,11.88,11.14,8
22-Jan-08,11.88,11.14,14
23-Jan-08,12.02,11.26,19
24-Jan-08,12.28,11.38,15
25-Jan-08,12.42,11.5,22
26-Jan-08,12.42,11.62,23
27-Jan-08,14.42,11.98,24
28-Jan-08,14.68,14.14,7
29-Jan-08,14.82,14.14,10
30-Jan-08,14.82,14.5,13
31-Jan-08,15.08,14.62,21
1-Feb-08,15.22,15.22,19
2-Feb-08,15.48,15.22,18
3-Feb-08,15.88,16.18,16
4-Feb-08,15.88,16.66,10
5-Feb-08,15.88,16.54,20
6-Feb-08,15.88,16.66,23
7-Feb-08,16.28,16.66,23
8-Feb-08,16.42,16.78,25
9-Feb-08,16.42,16.9,27
10-Feb-08,16.42,16.78,26
11-Feb-08,16.55,16.78,30
12-Feb-08,16.55,16.78,33
13-Feb-08,16.55,16.66,24
14-Feb-08,16.55,16.54,17
15-Feb-08,16.55,16.54,35
16-Feb-08,16.55,16.42,29
17-Feb-08,16.55,16.06,30
18-Feb-08,16.55,15.7,29
19-Feb-08,16.55,15.82,26
20-Feb-08,16.68,15.7,23
21-Feb-08,16.82,15.82,20
22-Feb-08,17.48,16.42,19
23-Feb-08,18.55,17.14,16
24-Feb-08,19.35,18.82,23
25-Feb-08,20.15,19.9,23
26-Feb-08,20.28,20.02,29
27-Feb-08,20.28,19.9,32
28-Feb-08,20.28,19.42,36
29-Feb-08,20.28,18.46,34
1-Mar-08,20.28,19.42,30
2-Mar-08,20.28,19.78,26
3-Mar-08,20.28,19.9,29
4-Mar-08,20.28,20.02,28
5-Mar-08,20.28,19.9,24
6-Mar-08,20.28,20.02,26
7-Mar-08,20.42,20.02,31
8-Mar-08,20.42,20.02,30
9-Mar-08,20.42,20.02,30
10-Mar-08,20.42,19.78,34
11-Mar-08,20.42,19.3,34
12-Mar-08,20.42,19.78,34
13-Mar-08,20.55,19.54,32
14-Mar-08,20.55,19.66,20
15-Mar-08,20.55,19.9,16
16-Mar-08,20.55,19.66,16
17-Mar-08,20.82,19.42,34
18-Mar-08,20.82,18.7,32
19-Mar-08,20.82,18.7,29
20-Mar-08,20.82,18.58,26
21-Mar-08,20.82,18.46,28
22-Mar-08,20.82,18.22,33
23-Mar-08,20.82,18.22,33
24-Mar-08,20.82,18.1,30
25-Mar-08,20.82,17.62,30
26-Mar-08,20.82,17.26,33
27-Mar-08,20.82,17.38,29
28-Mar-08,20.82,17.26,30
29-Mar-08,20.95,16.9,31
30-Mar-08,21.08,16.9,24
31-Mar-08,21.08,17.14,22
1-Apr-08,21.08,17.14,26
2-Apr-08,21.08,16.18,26
3-Apr-08,21.21,16.78,31
4-Apr-08,21.21,15.94,29
5-Apr-08,21.34,15.7,29
6-Apr-08,21.34,15.46,31
7-Apr-08,21.34,15.22,25
8-Apr-08,21.34,14.38,23
9-Apr-08,21.34,14.62,24
10-Apr-08,21.47,13.66,33
11-Apr-08,21.47,13.66,40
12-Apr-08,21.61,13.3,39
13-Apr-08,21.61,12.82,40
14-Apr-08,21.61,12.34,37
15-Apr-08,21.61,11.14,30
16-Apr-08,21.61,10.54,33
17-Apr-08,21.61,9.82,38
18-Apr-08,21.61,9.22,36
19-Apr-08,21.61,8.5,32
20-Apr-08,21.61,7.9,26
21-Apr-08,21.61,7.3,25
22-Apr-08,21.61,6.7,31
23-Apr-08,21.75,6.1,30
24-Apr-08,21.75,5.98,30
25-Apr-08,21.75,5.02,35
26-Apr-08,21.88,4.54,43
27-Apr-08,21.88,3.94,43
28-Apr-08,21.88,3.34,41
29-Apr-08,21.88,2.86,38
30-Apr-08,21.88,2.02,31
1-May-08,21.88,0.94,34
2-May-08,21.88,0.7,38
3-May-08,21.88,0.7,36
4-May-08,21.88,0.58,36
5-May-08,22.01,0.58,39
6-May-08,22.01,0.58,40
7-May-08,22.01,0.46,39
8-May-08,22.01,0.46,37
9-May-08,22.01,0.34,37
10-May-08,22.01,0.34,41
11-May-08,22.01,0.34,40
12-May-08,22.01,0.22,36
13-May-08,22.01,0.22,41
14-May-08,22.14,0.22,49
15-May-08,22.14,0.34,53
16-May-08,22.14,0.34,54
17-May-08,22.14,0.34,53
18-May-08,22.28,0.34,53
19-May-08,22.28,0.34,52
20-May-08,22.28,0.34,47
21-May-08,22.28,0.34,37
22-May-08,22.28,0.22,30
23-May-08,22.28,0.22,31
24-May-08,22.41,0.22,31
25-May-08,22.81,0.46,31
26-May-08,23.08,0.82,34
27-May-08,23.08,0.82,35
28-May-08,23.08,0.7,33
29-May-08,23.21,0.7,35
30-May-08,23.34,0.7,42
31-May-08,23.34,0.58,43
1-Jun-08,23.34,0.34,42
2-Jun-08,23.34,0.22,43
3-Jun-08,23.34,0.34,43
4-Jun-08,23.34,0.22,39
5-Jun-08,23.34,0.22,43
6-Jun-08,23.34,0.22,44
7-Jun-08,23.34,0.22,43
8-Jun-08,23.34,0,47
9-Jun-08,23.48,0.1,51
10-Jun-08,23.48,0.1,46
11-Jun-08,23.48,0.1,44
12-Jun-08,23.48,0.1,51
13-Jun-08,23.48,0.22,52
14-Jun-08,23.48,0.22,52
15-Jun-08,23.48,0,52
16-Jun-08,23.48,0.1,52
17-Jun-08,23.48,0.1,51
18-Jun-08,23.48,0.1,50
19-Jun-08,23.48,0.1,51
20-Jun-08,23.48,0.1,52
21-Jun-08,23.48,0.22,51
22-Jun-08,23.48,0.22,51
23-Jun-08,23.48,0,51
24-Jun-08,23.48,0,54
25-Jun-08,23.61,0.1,54
26-Jun-08,23.61,0.1,51
27-Jun-08,23.74,0.1,54
28-Jun-08,23.74,0.1,54
29-Jun-08,23.74,0.1,56
